samples,score,label,age,PC0,PC1,PC2
HG02481,4.5,0,0.03854985895012186,0.7596010322992708,0.5462365065245107,0.5706349961584678
HG02484,4.5,0,0.8412863779213324,0.3052612091598542,0.6841556818442168,0.053568218883717544
HG02485,15.0,1,0.4209045124838994,0.013345210963023879,0.5373864289347576,0.7869045872858016
HG02489,10.5,1,0.9818991737703386,0.2280088984923787,0.1105270258144162,0.6089853830011337
HG02490,9.5,0,0.9649545975506986,0.9615562339032077,0.7457836501382354,0.3040718727201248
HG02491,11.0,1,0.6645132604466079,0.6781942186703682,0.5019088860569264,0.11698725021523271
HG02493,12.5,1,0.930334559621319,0.690556753759566,0.20088289625686162,0.5776997625750172
HG02494,5.5,0,0.6638967305237856,0.2578127487204409,0.2124733439430071,0.9919969533440931
HG02496,9.0,0,0.6804226907779718,0.5378948112299367,0.4498984435163218,0.8741688205460024
HG02497,5.5,0,0.2211072758165733,0.2667405004766773,0.6010851730601118,0.3073234121460221
HG02501,8.5,0,0.04588480410682905,0.4603855262879015,0.19720477613181198,0.3239198991329677
HG02502,9.0,0,0.5877480721399058,0.8947860374574641,0.8871695042614128,0.562764044370462
HG02505,12.0,1,0.5529450995736908,0.5263943573428809,0.44056807005806264,0.1086138957413707
HG02508,8.5,0,0.6341545196989649,0.12477691711752958,0.2298215637368325,0.9806198484785468
HG02511,6.5,0,0.8394000922179984,0.7531310457653452,0.042124397944023895,0.4599693850727077
HG02512,8.0,0,0.7881500842828941,0.020840775407971135,0.19971208779423466,0.6185575986871257
HG02513,9.0,0,0.007116266908289592,0.0761030921001683,0.4267345608723875,0.11682582475352288
HG02521,8.5,0,0.6350448647484788,0.40366913903652424,0.44338132457199053,0.5510913846168032
HG02522,7.5,0,0.4257833874530874,0.9878339443605672,0.9499316164898276,0.5846508206611521
HG02536,7.5,0,0.9017976572536266,0.7956355907917425,0.5198407160435708,0.7706872562323059
HG02537,9.0,0,0.9564725666540159,0.45345786833245416,0.4557875369439389,0.5480441436853851
HG02541,6.5,0,0.2933626359659016,0.25361192482737527,0.9846268004948465,0.14149753968626444
HG02545,12.5,1,0.8729298141659615,0.250165534823358,0.06661466858438225,0.4717624600765684
HG02546,4.5,0,0.2416634557257693,0.5341857693383639,0.8423353998142211,0.03992855964694797
HG02549,6.0,0,0.4868820797505463,0.5343985424961527,0.022448404885434536,0.4929787728405318
HG02554,4.0,0,0.16190653010249823,0.30828055785407626,0.9034290189267986,0.7093653605201486
HG02555,9.0,0,0.2423699869454239,0.741353590285872,0.1264457357296601,0.31792731343354275
HG02557,8.0,0,0.5356869213343118,0.530634273627323,0.93073105024518,0.33146551782737055
HG02558,8.0,0,0.07379878480315005,0.10664231356131715,0.03977404585022015,0.6496582556956814
HG02561,9.0,0,0.2943262105329407,0.5024029581694435,0.18163437791896253,0.27004398828901577
HG02562,12.5,1,0.2871176414951959,0.08284513042736008,0.8245375323858863,0.12958235221408754
HG02568,8.0,0,0.016138763428054537,0.07045229196251424,0.49719172863524475,0.3004535045405844
HG02570,6.0,0,0.4028921291933807,0.9712342453284607,0.8017391943095112,0.306939446626035
HG02571,5.5,0,0.9928223994688162,0.5369621997721302,0.9459068162431306,0.8317788921518138
HG02573,6.0,0,0.8422731514182299,0.0003809456811347811,0.11392807033821484,0.7372238566610604
HG02574,9.0,0,0.0048424315412791685,0.9184560559524739,0.6025231769988899,0.2719278113189446
HG02577,6.0,0,0.5171648325837905,0.32877949474742196,0.49740195391140185,0.6840049694484616
HG02580,5.5,0,0.6498415686330633,0.45270916462217414,0.12169602847140348,0.9944195324384565
HG02582,5.5,0,0.34200754396969935,0.8162674118380308,0.4425161769648768,0.809883766138916
HG02583,10.5,1,0.4031041122420107,0.7209724302712777,0.44697778427367996,0.46577744387570896
HG02585,9.0,0,0.33422215189398774,0.7924074639483962,0.38239852330010893,0.6749432735370844
HG02586,9.0,0,0.8689122129359896,0.018608209541057574,0.550051599260361,0.6187967156088073
HG02588,9.0,0,0.18156345036103094,0.1731761013884182,0.575738057682608,0.7730264486754644
HG02589,8.0,0,0.34315961229880776,0.08156104852128898,0.7742530906913871,0.6660605721825098
HG02594,6.5,0,0.7950213799927048,0.042625089626348034,0.5305014635957535,0.5669835845593321
HG02595,4.0,0,0.8944200536598564,0.7538524778894315,0.05721508715280477,0.3948320106227583
HG02597,8.5,0,0.13847796305084148,0.29822892734396,0.15528510207283486,0.6979653305826156
HG02600,15.0,1,0.2947473972170357,0.2780784221828886,0.5676603142060759,0.8487520297185659
HG02601,14.5,1,0.02504285180613197,0.9378713373106563,0.8884061546343808,0.3038123247443716
HG02603,10.0,0,0.2509810278955542,0.8890766058000235,0.20087933295485583,0.6870006351490584
HG02604,14.5,1,0.11337866981000666,0.08360157203029173,0.6415488403065374,0.77825018429333
HG02610,7.5,0,0.0425316571035792,0.5203959914938308,0.33508700993328233,0.0828898573461887
HG02611,13.5,1,0.4920594851046812,0.407661013415361,0.24492220059338043,0.14868770217302074
HG02613,8.5,0,0.09913256389510128,0.5317012945479866,0.8877600858516835,0.07437135652030702
HG02614,9.0,0,0.3189946106830701,0.7320323237244013,0.047307285945356714,0.03677395013978435
HG02620,7.5,0,0.7176635606686712,0.057447179901704226,0.6649971120353795,0.27326271538458735
HG02621,5.5,0,0.6110465457609737,0.20467666419823138,0.7479074203342903,0.05322143209636809
HG02623,12.0,1,0.6891084927631868,0.4072161309349519,0.1667085122429265,0.06567951416124707
HG02624,12.0,1,0.8930285409139379,0.09570156875038394,0.14477434683083157,0.3155229502558111
HG02628,6.0,0,0.49447886455624346,0.6612786534007866,0.43301938840728704,0.3546592460441673
HG02629,10.5,1,0.33201809378311287,0.9739961473653278,0.7291414025135858,0.5139341232632525
HG02634,7.5,0,0.7141056452989939,0.7955411361439237,0.8448727254090345,0.22817647362653803
HG02635,7.5,0,0.38048149256264363,0.4854497224388655,0.46994038058108156,0.43062662659134177
HG02642,12.0,1,0.32316216383809837,0.8442315029789895,0.512801804683627,0.4003981175221454
HG02643,10.0,0,0.703239984142395,0.05984795016986966,0.7327056088925128,0.6626000114637065
HG02645,5.5,0,0.407623522343734,0.46766730635777143,0.7677870582747264,0.21307748844180208
HG02646,9.0,0,0.22586703336976421,0.5665889453741044,0.06179634128333378,0.26094418025564436
HG02648,9.0,0,0.3907474408239212,0.28537840192081465,0.2821134950968017,0.2620116265582516
HG02649,8.0,0,0.18213376255450764,0.38709688332558023,0.1592626647606522,0.16936035213261635
HG02651,17.0,1,0.29455708284689386,0.299921047731176,0.9040926801780146,0.44755497434504066
HG02652,15.0,1,0.7076623500163876,0.5046625674505105,0.42555453174668934,0.28111053560224586
HG02654,11.0,1,0.9666288643286668,0.35240586924336914,0.32351313603126775,0.10159190704447829
HG02655,7.5,0,0.315826596464021,0.32752485429299893,0.5112432668892785,0.4608086103233545
HG02657,17.0,1,0.8579486101292269,0.17221365614257977,0.6461576940165662,0.7016331920202982
HG02658,9.0,0,0.840768060652905,0.4883337584454025,0.05092163142890316,0.11194657363047833
HG02660,10.0,0,0.9770540538764861,0.6901610437899717,0.38023400588631207,0.3595751545621745
HG02661,15.0,1,0.2982078383246759,0.344327341756395,0.4623695757634535,0.8584512617068595
HG02666,7.5,0,0.03411124305635871,0.5897838992216998,0.9770396443897426,0.24141278674749467
HG02667,9.0,0,0.5315608565565217,0.5042583705851106,0.8828654914286185,0.11558220631991745
HG02675,10.5,1,0.8732888462598416,0.8695207188405916,0.9477021779183256,0.8142244990459536
HG02676,9.0,0,0.5828969289156963,0.6425801638070593,0.03896821991127353,0.7070734779510952
HG02678,6.0,0,0.23708510106839809,0.8758114121543576,0.08182738512223886,0.737527441194145
HG02679,4.0,0,0.7950413061957652,0.2271155366684373,0.6475790725167753,0.006475648915364118
HG02681,9.5,0,0.255094163271545,0.7762230850985393,0.46027268581564673,0.9958845145322059
HG02682,7.5,0,0.7189055218923301,0.9409273721400527,0.9602110254782134,0.24447675706747785
HG02684,10.5,1,0.13074640234359214,0.9829102333667158,0.43089156531225503,0.635778536339688
HG02685,12.0,1,0.802235198663218,0.27137763013839067,0.025961541088301177,0.21147071309365606
HG02687,9.0,0,0.5267530931861643,0.31423642529811546,0.5208081591159707,0.22384211989754577
HG02688,15.0,1,0.8082213451908347,0.8747194986770591,0.5013006210679893,0.7704649763549712
HG02690,12.0,1,0.5926404650654042,0.2826097569992104,0.7408455816758571,0.6957423916771925
HG02691,10.5,1,0.7598479581175851,0.37973902403677773,0.8327446916573646,0.5417074805115707
HG02694,9.0,0,0.033903378870535406,0.2592777877248107,0.8322699569408541,0.8784657772007667
HG02696,5.5,0,0.9192687482853759,0.3826375577715978,0.2695097108209885,0.7447959693536447
HG02697,11.5,1,0.020654540160972457,0.9204001627682535,0.8739343769246115,0.9185542479258428
HG02699,19.0,1,0.9799314671255539,0.9893637646067794,0.9652011305626331,0.27898234239263675
HG02700,15.5,1,0.6134702681257297,0.22835949824172086,0.26124800690285976,0.32807402479569325
HG02702,7.0,0,0.1172722762821824,0.7672812298503797,0.787393220303005,0.9378304539118225
HG02703,7.0,0,0.96737845266426,0.7914047246673783,0.9034675972314888,0.8303987919170286
HG02715,6.0,0,0.22091866729413812,0.09623373582312433,0.7574880448425627,0.8506881073990091
HG02716,7.5,0,0.32058004538340945,0.5887205688919291,0.277067693847874,0.372230375161276
HG02721,6.5,0,0.23779291673648717,0.0044022737834270576,0.43507852921195467,0.6036185530455508
HG02722,13.0,1,0.7954230370269121,0.6167201853335708,0.6600851446022676,0.6506715419866738
HG02724,18.0,1,0.05132345652710257,0.45471538223673114,0.08218993438449573,0.3380120546909874
HG02725,9.0,0,0.7322070948948388,0.44411468244554164,0.14515729634742824,0.3337834838205994
HG02727,12.0,1,0.8366283152481978,0.4576141104059055,0.31514221628806427,0.4850837510458027
HG02728,3.5,0,0.8228588650050661,0.6991025691532965,0.4026007960727078,0.4741420338112363
HG02731,7.5,0,0.13826430683905855,0.9209203760531901,0.6768488554675574,0.444221849611521
HG02733,12.0,1,0.6825832686730708,0.05341798043351287,0.4099688737006506,0.4634535665009287
HG02734,14.5,1,0.44930781787491836,0.3517039754558624,0.4998393464570998,0.9294101152989374
HG02736,4.0,0,0.043770862211957806,0.1913563824446206,0.05099815402937313,0.35798895857640245
HG02737,14.5,1,0.5290668066061579,0.6643101956293469,0.5008265670899167,0.4346296181855559
HG02756,9.0,0,0.713435200128767,0.8728219125850877,0.3756984285602728,0.8528814912323051
HG02757,7.5,0,0.05779478024204987,0.44498976495449927,0.947472860116187,0.3956687587848411
HG02759,4.0,0,0.35972079869645035,0.3271208829167239,0.3918847027953287,0.8161885418656549
HG02760,8.0,0,0.43947481322769055,0.7508175392334732,0.23872814985940327,0.9450164107823803
HG02763,8.0,0,0.31903900117946005,0.15412034709315336,0.007822408255552249,0.34388385141534916
HG02768,6.0,0,0.6186124893060597,0.23529719020883177,0.3722211637632853,0.2711797033334258
HG02769,7.5,0,0.29134304053873783,0.47435075259917947,0.8480202912677233,0.6644622551000484
HG02771,8.0,0,0.9008659873498187,0.5692011790709625,0.9515362132308858,0.46053362148857757
HG02772,6.0,0,0.3400565598158187,0.7150157614052562,0.526374824350007,0.8488753803069724
HG02774,8.0,0,0.3980255981332046,0.36567904676430585,0.9019801778815305,0.792532910367054
HG02775,9.0,0,0.44659794132878106,0.7190721967955959,0.39601143392569416,0.8973901616035581
HG02778,6.0,0,0.1738424601084826,0.033984698723726225,0.7041185264140992,0.37885639363256707
HG02780,7.5,0,0.89858630043263,0.34904593926103944,0.2745721344627431,0.3810247661796885
HG02783,12.0,1,0.030353793035015175,0.12475670159559205,0.3812709533297052,0.11439065064474219
HG02784,15.0,1,0.046821057908561725,0.9630000271227784,0.249983111608296,0.389845932088997
HG02786,7.5,0,0.6413836151343957,0.18034033359099966,0.451421354110759,0.6482489078384234
HG02787,15.0,1,0.15435425761567856,0.44684726959616305,0.8444813984795037,0.40717647212641894
HG02789,7.0,0,0.08085943104050619,0.40541645827999007,0.5038486842802997,0.9719423714938605
HG02790,13.0,1,0.9345251063524037,0.16297459284437243,0.9492724497099728,0.5135171540927471
HG02792,7.0,0,0.018362407237240252,0.8107266195013312,0.3448134894349074,0.576219884582738
HG02793,13.5,1,0.15903447180642283,0.9129593677416153,0.3613858991458816,0.7163106900643098
HG02798,6.5,0,0.9458776823723886,0.09340664667266108,0.3310022299086075,0.682759333477077
HG02799,8.0,0,0.5145925997992674,0.3400265547143495,0.3474814014277957,0.5623620164949951
HG02804,12.0,1,0.4524417135744542,0.6691701297418662,0.5217794648354384,0.32689257139861805
HG02805,8.5,0,0.15989884794693576,0.8029092422108574,0.20583125391174673,0.9564631730024797
HG02807,10.5,1,0.38147506288385935,0.22959234050075417,0.015790049318386123,0.6513598024740022
HG02808,9.0,0,0.9637360390239997,0.9975113444415219,0.524016599594747,0.08470288354788602
HG02810,8.0,0,0.7344863258446515,0.49826849958034436,0.8819940312552059,0.5839613413011018
HG02811,6.0,0,0.2939906876502042,0.024979715125646562,0.6914987365910756,0.9516076677978809
HG02813,6.0,0,0.9324742207907729,0.23175898108827608,0.18226230427212786,0.10839385674867485
HG02814,10.5,1,0.026745173215635187,0.5592447624791766,0.7317225645130269,0.08798547322947337
HG02816,6.5,0,0.9898157860263435,0.29989242675150407,0.9621659465577239,0.8370775994545798
HG02817,9.0,0,0.41339561005606174,0.2625328271395426,0.23032497798277896,0.01060398938096585
HG02819,4.5,0,0.3606051614213026,0.8905129727270535,0.861385285011561,0.5574348755109719
HG02820,13.0,1,0.029942513246789093,0.07653145916263371,0.9063033460857933,0.8443841740002633
HG02836,7.0,0,0.14891704051975385,0.5591273197084052,0.8625541601748667,0.5234635328141711
HG02837,6.0,0,0.07126966405424173,0.3157878515901362,0.699416347461582,0.4046059105658042
HG02839,6.5,0,0.49192060081400657,0.9565045332197558,0.638462431621176,0.042676056638042525
HG02840,5.5,0,0.23011409360425072,0.84168406566134,0.1106577010003329,0.03946672642709903
HG02851,7.5,0,0.7443711756287221,0.9158468769296404,0.5765705869281262,0.3849192310439281
HG02852,6.0,0,0.8077098087989041,0.6986237001943877,0.8475102654290307,0.5634720030216883
HG02854,8.5,0,0.39925466089301764,0.5131719226366256,0.791512618768869,0.6009175981859237
HG02855,5.5,0,0.9896644853868136,0.2895451177231033,0.7394141774059994,0.4801091474731477
HG02860,8.0,0,0.15461726678335297,0.2634969691895859,0.5132251498578113,0.6294585994676365
HG02861,10.5,1,0.6380224886941736,0.13904795446231377,0.9988195675849865,0.9949704999225716
HG02870,21.5,1,0.49023067011883603,0.9802137157123574,0.8411882766790474,0.9770266085666532
HG02878,8.0,0,0.9456161206371301,0.8024401064840767,0.6454459342204895,0.6897054922940082
HG02879,6.0,0,0.016480035587387087,0.7682465750113638,0.15900943548516255,0.7313977187362958
HG02881,10.5,1,0.41846548576831333,0.4438300930090284,0.8370326446286025,0.5249275041174104
HG02882,12.0,1,0.22233137681555282,0.8686973286899679,0.2583847967835595,0.43434663993096045
HG02884,10.5,1,0.5444289171798229,0.2772478701170097,0.4724809402433502,0.17211894184085674
HG02885,6.5,0,0.4518881163871441,0.7756460750032634,0.924908452223489,0.28273703832253305
HG02887,9.5,0,0.03309107635619146,0.8912833791246031,0.2630798994178758,0.001991422401500187
HG02888,4.0,0,0.8643416267769605,0.8481142838636617,0.055777851859041716,0.8281837299145233
HG02890,13.5,1,0.0440604101762907,0.883668750988831,0.848357575703284,0.1350823586576101
HG02891,10.5,1,0.42216392950262616,0.7787776603463851,0.3621354129568416,0.13946182841580923
HG02895,10.0,0,0.557531155952832,0.6668761182391044,0.9775825318978835,0.37883572124682985
HG02896,8.0,0,0.7245121951304355,0.03395697897123129,0.19022904052264722,0.9271534815129524
HG02922,7.0,0,0.17714939012997355,0.7560660465385093,0.21139640853256825,0.49025215751143725
HG02923,9.5,0,0.5860769792437387,0.7975647814783715,0.7951397244710253,0.7195743536814415
HG02938,13.5,1,0.5090199487450526,0.5160203386640154,0.722062075771819,0.8883387995602
HG02941,9.0,0,0.6707064352435081,0.0064598730501690405,0.345745187515177,0.14111428503745338
HG02943,10.5,1,0.05106377249632321,0.40345377303969,0.2897639498163035,0.9177181754867064
HG02944,10.5,1,0.8306687649706842,0.7662992957688843,0.557824953138449,0.9615301977050421
HG02946,9.0,0,0.21785428233649484,0.6455975816574374,0.626630720705584,0.09757368301914882
HG02947,10.5,1,0.1338212233640934,0.8613498945296068,0.16219107775361896,0.8511695378247539
HG02952,4.0,0,0.26441594027860627,0.2807393024455237,0.7256180766016738,0.6675492752697004
HG02953,5.5,0,0.0071150640160975165,0.4986783577873667,0.8848986664749464,0.6356412836134477
HG02968,5.5,0,0.8318769657943471,0.4373765779391411,0.6963667444706955,0.5315806425155302
HG02970,5.5,0,0.8083313444651328,0.47822951411034487,0.05833195683151826,0.5811413407866667
HG02971,17.0,1,0.5587627270899614,0.6742114375691652,0.3599522352367688,0.42260093281148303
HG02973,9.0,0,0.3167859864835192,0.20833141649321518,0.34713706046933634,0.6423375278796548
HG02974,11.0,1,0.5482655048325056,0.283705903429024,0.2543398940229713,0.5779073000852569
HG02976,12.5,1,0.5689218768427127,0.8516335778606116,0.6711871705540844,0.9028331253915884
HG02977,6.0,0,0.15794973390802758,0.7181029513083833,0.3093327152231611,0.17593318765895138
HG02979,7.5,0,0.31719347110181384,0.7919345957959006,0.23534651894344194,0.19917457393497007
HG02981,9.0,0,0.6162895008620972,0.13225870455623023,0.1907349784346717,0.28558455581944897
HG02982,5.5,0,0.05196388856047007,0.13626188419273455,0.8554626084104191,0.3194051655754091
HG02983,5.5,0,0.739962656295121,0.739184185257975,0.9465110172941741,0.7450100226612325
HG03006,8.5,0,0.4632790760604233,0.9563205970254303,0.791932139272443,0.8172010576744849
HG03007,13.5,1,0.9182506697405599,0.42706685116668885,0.5070029183155239,0.19335168666123914
HG03009,10.5,1,0.1746881080494791,0.2987879539077932,0.53340646870786,0.8467446745496698
HG03012,10.0,0,0.7017600712158959,0.3409813493999967,0.9162301950614689,0.6919152738871365
